Name,Types,Price Level,Rating,Photos
Bulgari Resort Bali,"hotel, wedding_venue, event_venue, lodging",,4.8,"[{'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZkU4gPA9KFHir5xwBEeKSC0vl1dO4mcbcTaWtl-HqN4oO6QxmJ7dghhYtu1IHTFY2o0kJtURj0CFhREVlk0KvHE-NtBPI-syIWVGJ6KNYVz1HfHOAtxSORTzqCBavUuJPxkIdB34EbZLZEW4sdhRfEeqZZMjQYtFe5L', 'widthPx': 480, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZmG47rcooddGBC387nzKlM2rsUtQXTFJKomDvOfQyqByQj_h2JG6LLzPlEAyp4FP84NJLynajCxE1ctHVqbHlrnBAJdAbkWTQaUlhTxxrIiJRNIvtI_ftPqD5KZgh6q0Mb6bqkybPvvAs2nge2LhHwO7zu7yDw3_RCv', 'widthPx': 4032, 'heightPx': 3024, 'authorAttributions': [{'displayName': '정프로', 'uri': '//maps.google.com/maps/contrib/105329810253669341105', 'photoUri': '//lh3.googleusercontent.com/a/ACg8ocLUfEEvz8tssW2ACSNKOLxx7x5p6aiVlU-RggHw2mwb3gndWQ=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZltU9O2Cn_CKShC-5DKKmMyJDpG7p4qBIwEJPb7qfdLSCCsejtOpEyzsE7oJQRbOQrc866FfNc_hRBOAn66wQn89cspJem3orurUOPncOVAqmJ2aIym5uu7HM6C3_pOG327k6YIjLn5GnWywWwxRo3iWguUY7SSL2hV', 'widthPx': 3840, 'heightPx': 2560, 'authorAttributions': [{'displayName': 'Roman Sane', 'uri': '//maps.google.com/maps/contrib/117949111247086564763', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUHygqwV3M3B9K0y6nshD2kRpxTJKVK-ss2jFehlp7lYHdR_1A=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZlR87rOYNnaHPUxvrXpHa6FqwBqaiLRJIXgFXJtcWy7zQClszO4W_KgCxlfLXmoAb2GrvEEzGqsSX6JS2DGBu-ys-fkhFJ6uP_rHPLvR8iLMxyuD2HQ961yR-3L5AQmXyEx9Cfxv9BOzZ0NDVcqHfTLHDfs2khcY-1J', 'widthPx': 3024, 'heightPx': 4032, 'authorAttributions': [{'displayName': '정프로', 'uri': '//maps.google.com/maps/contrib/105329810253669341105', 'photoUri': '//lh3.googleusercontent.com/a/ACg8ocLUfEEvz8tssW2ACSNKOLxx7x5p6aiVlU-RggHw2mwb3gndWQ=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZnhdLaM3q4RU8G94DqWXTjn3xufZxdxlqysm9BdcIkVNPooaP5O9NxhpOjSQrmnVfH-WoaVwd7rAFZV6u7oxmBkAf0WwEnAZWq-VUiIIl7afznxWZmoDPBW6g7i9d82BbjX4kzTTm8ozeH5R9S0C7bWbZv3x5wD49rl', 'widthPx': 569, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZmDwMg9JtvLEj7s8a1uaxDxEJHHinOkIQ2YayEE3cjjpYiJ5ehudhSrWHHDS3c8CS2nRIgP_iciwXvvV6sGiNOv3NiqyJ5ljbu2xhed85Yfb5IX5TzhyhfYhHFa4sKzXERdwfDc6ZD9-jqnMgcoBXQdTj5lArNuH2_I', 'widthPx': 480, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZn-6RK9znVhHEimGk1iF3ZueGFFE90xL3vEYIGGDYvLDrWSsItArCakCTHnytPiwpohVBr-Xu_ekrGj11c8GX1BpYC0ibWRREAFLMJYrAKDF7KrdP3twxSr2v-2QpZ-2YTce0CPYqf6vEXBVxxG_Cv_24u7GuqvKgvW', 'widthPx': 480, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZkj_gHNMNS3EN4mSxz6wepGidEHXfSHJDkGWwya_g13Hf3nii2zCiI81jXZLIC3sK3ehynH7B7E9HvtRsOUDxOXN8O9pqCEVxke3RtPYb0I4SWBxbs7zuQxr-4n9AFU8imdLJWf_fg_f75PZcI4dlbbttaMxUn4mljd', 'widthPx': 480, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZmoi4MmaxBUuhqpywFZfmxfywkencplFKd-Y6qym6NIOgaWiPXzPvITN47wHChEof_pEgxl6tqhjhk6gXYd9mhORkk_keuZfg2-egjuufdAdVpduJKucS6hGHS6YCyjxZUWeRvqOG8CRNzW1c_JacFddDpcl4GBrEIw', 'widthPx': 480, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}, {'name': 'places/ChIJD3KueOta0i0Rl2LFO5YakuE/photos/AUGGfZkxcwtR7o7eWcz8YY8eRkI4u2bdTwM6p6ijY3RYTtalFPLZikOTzNwtCYbyLUAUqQjZVMmjAw2tw86gUoNiATsYo-2TO6zm_OvIMI4YYuhynPCHF94teIVbwxbGuBfP2Cl6FVwYWkxzrwNDcd190gl5Tkbed_h5f9JI', 'widthPx': 480, 'heightPx': 320, 'authorAttributions': [{'displayName': 'Bulgari Resort Bali', 'uri': '//maps.google.com/maps/contrib/114267199791406085148', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVanRQSmqMVt6SZSE_rzj_EW1mdZXa0sjYfiZcHKqYB3FOdByVo=s100-p-k-no-mo'}]}]"
The Tempekan Heritage,lodging,,4.6,"[{'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZnnc1xVZFC3vfAdSxLGIQdnLFmKVce-RgZekJA8rkV_wfJoHDJq6Qm2eVhw0cd_rk8tMw_q0ZHWq58-6LKPErf4lL5W5EQfLu7ZVnXg7quMVdC4g1MSCBSVbvH7c9QLXNQHb69OLE8OhxGHaTmd95q7DLZv0Q1k0Cs-', 'widthPx': 4608, 'heightPx': 3456, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZmciW9P5BHAGmRT0r9RYoTcAt1HLz5gN1zBnHgRS9RtuxMajiI4vetYX7MJXAC3qkZNjUcg-fk8cHXHJEj-BMHHp11ghQjYW9_qGXIR1asvXv_s7eoGWy2KFr-sQ6OJWMo3Wc1yHOg_pA3bJbeRFsDE6vbiCLUn1ez9', 'widthPx': 4000, 'heightPx': 3000, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZm3V92Kfu4AxBA0pgS6KDeAaJl5OQZaI8cjoIcNiKyCGwlgcarOIMpymj4QC1UJBunXzIbVKTtsR3i_kp-GK9d1x22v1J2crcJzp_2dAgDzzxgGgWv2KchGT6M93Kg18RqVZQ8PRjOWJzxTdCQ_eMc2-p7F3evB8qr7', 'widthPx': 4000, 'heightPx': 3000, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZlC4CqKMztYYVznIp_e3hAdxY0KXcUif0xLDKCoiUx5zldm57WNxGffDismIjbIAUrNtWiaUw0yGOjbLWwXS-B_3P7TdVtXN-Os0VbRzfkUBw65PSRVmTgKkNbLXSWs0z3IvJe_Cv2DNkTE2k47WnnanLnIMzd4axBv', 'widthPx': 4000, 'heightPx': 3000, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZl0ZFm8SPsMcYcbyWdblYuCaus1FJHHxmTIEuT5hBVl7IIEq4Ob0uiWjTST3-jzovYUwwwSV7y3QtMNnP-a-a8zuMpq7HTeZZRKm0IJM4DlgPGO7WHNh0mk3KidWL5Nu6hIUtGw8g2ogCVPBJ-oHL6LYyp64UZSo_b1', 'widthPx': 4608, 'heightPx': 3456, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZmrqdRKT5aGSJNvf8s6OcnUZXAp7rlDQC_k_O3tX_qNPoSLqOu2hCknsUeImKnDWtydfelMezRsSEXk5qMZDdZt9Oy-r2e8Jnkva_a71jQnB4NLiulN0AJ5ZbFqJOp26FhD_dwS6Oassnk9cAPHH8w-hsJERBJ5oEBo', 'widthPx': 4000, 'heightPx': 3000, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZmje3D_uBxGJQnm2acufQLVUt3pEm0x1TfwangAsepk-Tx163IFVIpkX8Xp9u2edwNIk6Oh4h25aexYrsREJSH4NurgN4C-7-jrpsplj8SzyeL87uNSs-KL7E3IGsdUGdOrEFGQGIv96qpAuGFkRuvdwSS19fAm-sEM', 'widthPx': 4608, 'heightPx': 3456, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZlAPvUJSOaXjVf9e0VBPOiC3sMWJ49i1MCPiP8Nc3quKbZVm7ZmDrgOhMkPs4QJA1JBi31ZkrKzYs63c0dEVOT90_UHwteSIrlXM7o-UaCDomTkLLTC4XLHPo5MH-MNhp6FIcbJ2agyH6468bz6_oYnMXtjywmyLzCh', 'widthPx': 4000, 'heightPx': 3000, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZm3g8GXdK_gvPObG4-zzeef4JgBIsWo9bo0j6pwjPA0u09kAH0oe0IpZwNyQalrirl3njNNvts_ZYyjRuPokxNClYpzpTY0o_f0atGJvhajvFYsCPTYcdyYXxgNC5kTV3nC7XpYR4hrLnKmzsKUnNB33RwBmQdzf4MT', 'widthPx': 6240, 'heightPx': 4160, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJ68WLrf1b0i0R8McgZOW9bus/photos/AUGGfZmLuYMIEguVJfYwKUOKEiqA4wCH8KcF3ZWcXW6Fr904RiwS-iSGOr4cETAoWsU8d4RVlhKkPemzfIrcmc2Iw_In2YRp7qxOIbXkswtqxafr-w3CdvOZM2Yspth_3BUAxGkEtcjxCv4dQnUuHDy7Y3ZPgoHwn82ybMZ-', 'widthPx': 3648, 'heightPx': 2736, 'authorAttributions': [{'displayName': 'The Tempekan Heritage', 'uri': '//maps.google.com/maps/contrib/115061186757403315567', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUO__vejnKVtD0nBhhHFdMqE4QaaUAInYR0fPeoiHbW-7bkDm8=s100-p-k-no-mo'}]}]"
Brisk Homestay Uluwatu RedPartner,"hotel, lodging",,3.9,"[{'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZlN8sWdelUUJCoI64ONiVR2E43LEef7Og7vQ0qdA2HlnAqIpMIgMpADjFIy6iW23qe91hrTgrQ7S6J-3rFfNnHDysfvc_rYAXgpVVQpOnRzbPc5qt3kwJfVvSPins3Rj5CS1WetoX6VrsixvHvsCrPKQJBf_ntzDYG9', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZnm6MclAjcStJRPv3qXMGBTx7epSRVKBg20fy4uOqVoJgtKZFCcWjgIUO9YHHpBJPWpdCG2Yi_Du5JVq6OtB7dpYjHKA6GdBIaPRG9_R3QPURxv3kuz9Kplb0GmQxNAG2-vLq566JNe-NofTcAzghRcy4GM2qN1AUHT', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZnksXEzOz7zo8DIw31mvys9Vr13yU3simfsAws0UKS_FAZCkTopeGNmTWyCkUMLAPZ4YfFErAKG_XPaS-i4QnCHL4X6CyspjJII8bzgr70nW5j9PQi9EB4OmT7aPrD2phQQvA0YMJYEpULb7nlTVOPOAUKjZnlGCf2R', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZkpvCzoQOUBzntc4ZjbEQeJw81XRhHEYfp-fWPkzjRb08pfmCBaLXoyrzO1c1uNu3T4LIy4Mqs35EG5KrBXgIbN5_YELL4EtUAR7qis-fvAwQsgQxripdSr_b3g4AjwizjDCvtvUixpOuorYzEXgGzuLJorL8iFrW8L', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZlviCmT1R2NtGmZ5K9TnrXbvZhKlveVJDuSV_oj2L8qI-JID2BoNPUWk-jiy65CTP-NSvDJnLkWpx3IcujXh5eC5lt5YOC9uO7RoLL4xKzO4uUHRTdB_3dJ9azi21updjrGWnuly99p5K_yIF9sPggQDKjTajJ0qmjy', 'widthPx': 768, 'heightPx': 1024, 'authorAttributions': [{'displayName': 'marta gascón', 'uri': '//maps.google.com/maps/contrib/115382597451764616812', 'photoUri': '//lh3.googleusercontent.com/a/ACg8ocJbKXcSLRbZcr0LMdnwxgKRhrJ9Aj6xgzGbQ183fv9onsffPw=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZlsIGEkXmq69t-p4s4AsJ5QN5RG7cguLUAX5hRfKfQPXG14v9phUVEXbjF-olt6NxodAs9e9ta7thzwMfOKkVYKoOzfCRe736avTW0Ruy3By9kMYTUKa2jc1PSdAag2GmYa9IGgbuYgzFdah47xVDIyekalPH83X0AG', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZn7LzlylepIN_zfl1IVMmMtTiduerMzkQZpLGK4Y3icDKUIph4ahjTLjn98eL16NVAKeBsaQ95RmTarA8trQhTR54IFLQ8f2sY0yelmVkM4Ua1auY81PS29Fj4oY3rv18o3iR2FrZK6TNb_91CW869FSMJ3UPidMoE8', 'widthPx': 3024, 'heightPx': 4032, 'authorAttributions': [{'displayName': 'Aiva Mawarda', 'uri': '//maps.google.com/maps/contrib/109755585836370556676', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWBob1xJysD6TkixClWsKQLP6IY4krbSeW4p0ailCYLsBfuex5fIw=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZlcrQtontVyBBFjM6_d6cTzTG3YsqJjMfVoVvAuov6Vh_pzZ-1U3bVqsBiNuHoo5_A2kgqEruHxPQHLgN-cJ9ClKlaAhJOtLe7l7kpKl3PuqQ0JBD2yl5ObeYCNjJTNk5cJgdmUCWw9U0980YG-b9K6IAlm6KX0nh0r', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZkbobIOR9s9PujE96B0ztu5nNA3tSPhlMDXPR-sVDMZeBvj-mnlJwdYXq4bcxRvamFhJtSwdJrXkcobn_oTHLgHqPD8oFXwbmApPsj7IMN0NchkZa2TPk5w3-iJK2VgIMB-Xh6X0g446ubqo1yhSJw2LcUO82vahxLm', 'widthPx': 3024, 'heightPx': 4032, 'authorAttributions': [{'displayName': 'Aiva Mawarda', 'uri': '//maps.google.com/maps/contrib/109755585836370556676', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWBob1xJysD6TkixClWsKQLP6IY4krbSeW4p0ailCYLsBfuex5fIw=s100-p-k-no-mo'}]}, {'name': 'places/ChIJSQJtgoBb0i0R9ETEQYx9cSo/photos/AUGGfZk97GVE1Jc4t3g7ItItEUcJSw1qvPnJkJw66jh9chZRM_S-FYOba8Uyd9rMaFWiQd0MPnr_oOBgvxR9LFNhsfF_nkv6VUo3-CLopl0ccUL-L9sz2aJbgUrAlDgZEixSft7987H7phqWgAA91trlZ7MlNpCGs-coAcCX', 'widthPx': 4050, 'heightPx': 2700, 'authorAttributions': [{'displayName': 'Divanda BukitVista', 'uri': '//maps.google.com/maps/contrib/110899138354012904458', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUJ8N-HHehYUmOaLrff2mLEpN9WpxeLrTOEGXIW3PutoKcD_g1k=s100-p-k-no-mo'}]}]"
