id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJY9cJwPpn0S0RteAfBJOvrZI,Warung Sisin Tukad Blimbingsari,-8.2416083,114.52641410000001,"QG5G+9HV, Jl. Mawar, Blimbingsari, Kec. Melaya, Kabupaten Jembrana, Bali 82252, Indonesia",https://maps.google.com/?cid=10569296946472673461,OPERATIONAL,,restaurant,"restaurant, food",4.9,14,
ChIJpzJhTxZn0S0RnaVK7MXLBWo,Kebun Arya D,-8.235674699999999,114.5266252,"Blimbingsari, Melaya, Jembrana Regency, Bali 82252, Indonesia",https://maps.google.com/?cid=7639736393837225373,OPERATIONAL,,park,park,,,
