Name,Types,Price Level,Rating,Photos
Melasti Beach Ungasan,tourist_attraction,,4.8,"[{'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZlE4x8BABf5ttvLLMt1MAeenACN-9lQd7eyc7oUHh2BQb8oAqXDYPQrsb13oZmBHPI2SqtNYhtuunpZh5kuWuZzMf5omUSr0w9RPGBaHup4Ea1-B55FiOpSfTJqR7khk4GgWGZiEBw7AWB1_GpHoQ_6xa3pnakainks', 'widthPx': 3000, 'heightPx': 4000, 'authorAttributions': [{'displayName': 'Tan Ayin', 'uri': '//maps.google.com/maps/contrib/109159456751713553410', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVYnabeSYa_EKQhQjoHHQm_F9nk2lTZL6wPBR4jif5ilTmGe2zD=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZmMkWsTeKWidFq-rdavDPs04YovP-5KdiQgdwRSFmbdoK9sRt5y5hjtkYDq6-ynuOGSNF4lHMjFZm8ysb5LB5sC0J7rSItOqr8l2eRwn_lrVhtsUs4CRF8joOgKJotlGNEwHqSODUbaTWyieDTM_Igyt9h2glDZ4tsM', 'widthPx': 3000, 'heightPx': 4000, 'authorAttributions': [{'displayName': 'Bun Marannu Eppang', 'uri': '//maps.google.com/maps/contrib/112401388071649697704', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUTimz598RhgdwK5hfed_DuYdo-8jY8bZdgoVzNOw5NumOQ-RQ=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZnNzVDVWGfszJGMdHAxTQIavmUlJJkjJyzTbqWXRmxXalMha7tHbReRaKdOVGKjqOyow7Y7GejfRcRWQYxq9cTjWSJZZpZ674-X3sigl4MKN1sxFK4IgqhmoHfB7A5MzQJgoqKvWlxq8eRNlbBiNxW3t1pcNFULOgag', 'widthPx': 2730, 'heightPx': 3316, 'authorAttributions': [{'displayName': 'Daniel García Bergese', 'uri': '//maps.google.com/maps/contrib/117409400908744740246', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjU6yGZWD01jDOavpVhy93uxRmhcCAvyGf96DIBu5-5eN3T5N6cMoA=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZlq3WFThO2LBAn7Ohnm7CJkU0a2_K0BV32qe2HJV7tjI9Ej_HI4EFmEUQqT4jEnCv2AYpKJQ7wwjWDwpPj15dW4oO-nTDr-V2Epyv73pwavWqr0Q_1YZ7Dg8QAOTBxTn93iUp5FFAUfGIYhLGRHeytE_X12WJwkfOSq', 'widthPx': 1080, 'heightPx': 810, 'authorAttributions': [{'displayName': 'Iwan Kurniawan', 'uri': '//maps.google.com/maps/contrib/106233913834576137737', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXzfbl_voSjceTIC_UM0U3fwHT-Gpry3gytIAIzyoHsKwUalDgBCA=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZkPWjhzt96fgNmBdybEM5QuhQk4h1JXaDeIqG05rgnB6fZr9ZGXGkPwS7duz6JBH1DDG5CE0pDPEZYvr66HxKm6wwVq4_QWu_dWQVemij9y1cx_9G7saTVdWYHWCANNGiXIYkobIMOc3XkQQddaahDPFnG3utfEf-uC', 'widthPx': 4000, 'heightPx': 3000, 'authorAttributions': [{'displayName': 'Timsie Misiraya', 'uri': '//maps.google.com/maps/contrib/113946738716759414632', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVakYe5WYSdcxgTpzEIS1MhhQzaSR4T8juKbyCgzzLBpv8IIsvf=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZmW-yO1KxsqHUiTvTJPXCexuFoOiy_5icvqDuQM9Qh5hi9EOLhu8q-aIV7W1sJ2Yyq_eSoO8DlZjSw9P-LNMDqACDHgVrJPhv_YNLlgTKIF-yYJOc3pifu7fIKWQbQFmCESzJFDEwdj1skOXVi8accIfsL_vrMq42UV', 'widthPx': 4032, 'heightPx': 3024, 'authorAttributions': [{'displayName': 'Efrain Apriwanto Rerung', 'uri': '//maps.google.com/maps/contrib/104143907645437388063', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVKicvSlzb3b7SS4x9nM_zspjZOBho-0QZjtuJVQ-0j4wEAQjpG=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZlm5JMH6RP5jlVvZIMijlPQYbgGuIfieX9oyqkMpDOIxspErn5jPU6s5KKU3sSbDreTmev_mt9hbZyXvIpgvdR_c1mzKMHmlhfvhxp4eS4qXmx5x29v97aQtZQWxYN6Pft5Z_UJpD9qGbYghLxdkSQhKDjG37SHMyc7', 'widthPx': 5184, 'heightPx': 3456, 'authorAttributions': [{'displayName': 'Ahmad Faizal Muttaqin', 'uri': '//maps.google.com/maps/contrib/104926758505784003855', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWSg1YPlCzqhiqG_DjeC5Y3HYpWq9yhT4qt_eL9LnN_4dNBZiRT=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZmtRYX8uVNKISmrOo2FYU3eTHS1wQIz69SailVmkfGBcyZy_fELUYnB6vHYGUyDdfBdK0n5k3ogFtQopUZb_1yQfW2588dQdfxgb73mKLnlK_eNHXEs09pIVsTjsY_mX6Gh_3bFKx2X0SFaDUysGYLsG-ZxqznqP7h0', 'widthPx': 2448, 'heightPx': 2448, 'authorAttributions': [{'displayName': 'Rachmad Agung Saputra', 'uri': '//maps.google.com/maps/contrib/102930146219985575626', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWUvzE4Aww_-GfYsVnxCqjKPTVtOHSbyPg7X2CRldvDn5vD1KOY=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZkyZJPRprw56hDYOXeP42w8YEjQfhgW8N8mH1VoQMC19D03lYezWZ28duXFj1PVrn-0RSaCs8oxDxbA6JbXQ4JWQISqH_IV9XR1cMCqbmKGwbWdd5AONuW5YnqAxVR0lMf5IHwSYZ85dDkXR8j3YxCJfBP6_l4uMFsb', 'widthPx': 4096, 'heightPx': 2304, 'authorAttributions': [{'displayName': 'Gustar Salim', 'uri': '//maps.google.com/maps/contrib/110985028513120562344', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXJD74g7BeBgQdPt8wM419BUByq7SnWtsj8EgZUD3ykEWpRbFKJuA=s100-p-k-no-mo'}]}, {'name': 'places/ChIJf6d0f5Nb0i0Rq_tEZeZB_Nc/photos/AUGGfZmK5Dz_0rvtuZlQoCJhK-FFnCmBIt0BnORK8sz9pxMJTKmReIZFqi155l_fwLBcrTcZW4osgOR_Iz9yMeO7PXYP-OLqP5ZalxF0eBqA0_9YdNGeqcDQRVK3CtI4FzhmmukfLHjzgZA5ZItxB8SBGXbNIpflyMOwjqfu', 'widthPx': 3024, 'heightPx': 4032, 'authorAttributions': [{'displayName': 'نُ', 'uri': '//maps.google.com/maps/contrib/104838575526439969965', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjVP6e4ZtMjurrusUby2dM9n2Zm98oQb89GnmOlIWFJlLhqjP-yY=s100-p-k-no-mo'}]}]"
Tropical Temptation Beach Club by Ini Vie Hospitality,"restaurant, bar, food",,4.6,"[{'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZkXL-kLOkqn-eXtmjAlYWjhUUe-urP0_N1wrUR2Zzutaqad1XEbx89_JmBNEJRgMJn_EGLvu2eCVb0N6rBRygdE35awbgUNqg0uOANks7WrTbRs_j-Es5sWNrhcFiJ5MSw4X0Yy1zznqVWRZ3xrQWXgt1HtW9Q1iCl-', 'widthPx': 6000, 'heightPx': 4000, 'authorAttributions': [{'displayName': 'Tropical Temptation Beach Club by Ini Vie Hospitality', 'uri': '//maps.google.com/maps/contrib/107200902547002996715', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWPJYYAW4sZSzIpuXBtdmFkBL6_Le06Mge4VqW-G_wDgkFIJyII=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZki3HB6VvFW21VM5nTDA4jprDoieD24rE-ACXr019sVAnmAfc3eteVSqSjbR7Sic62ONMan7Sm62qJYEXecGUGFMwvAE2IPV04reR3JWxQCSN0GY-yA5Kukx_xDFoALh_Me-Q6rV3YZGdtdAQ3Js6mja40HJSJVFcrw', 'widthPx': 4032, 'heightPx': 3024, 'authorAttributions': [{'displayName': 'Soumen Dey Khan', 'uri': '//maps.google.com/maps/contrib/109132197587198659701', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWCZ9kYvv6LLZSZqaYhb8HbafBJbnKgQID_FOC3bhrw_mzYTWc=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZmRFc7zDg08MiIXLPdE1qw3vQEMRE9CNMvypYNGK4zwD4dmnK544q_7m13z3D7Jmd5UZU6YnX7_9o23fLhRLpWIkQCfrYC7aDPT44q63SUy6vV0qPvFEwhn-z3qB487L5SwIiilQC5bRJgs07xXB5Mc0PUoHvAetwgK', 'widthPx': 1024, 'heightPx': 1280, 'authorAttributions': [{'displayName': 'Tropical Temptation Beach Club by Ini Vie Hospitality', 'uri': '//maps.google.com/maps/contrib/107200902547002996715', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWPJYYAW4sZSzIpuXBtdmFkBL6_Le06Mge4VqW-G_wDgkFIJyII=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZkrmT5d8GUmet-ZGsyyLQ26OKn92nYCFYq0jmMaDC5LvQYJvNlHM7bUoErlknf6rVAW-5cfNuH8T0su8oxwOJvkq2lhdVnlGXUTGK8m7a5qcucukufKeRHh-B1dRGmoTSwXYRErxI1XoSZF7Zy-TyTrcBp1j8WgKcg3', 'widthPx': 3024, 'heightPx': 4032, 'authorAttributions': [{'displayName': 'Jessica Kramp', 'uri': '//maps.google.com/maps/contrib/107715123146644853841', 'photoUri': '//lh3.googleusercontent.com/a/ACg8ocLfWyS4U_8PHkkWX4QascMTapZDGd6bwxPDimws5YslwUzl8w=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZlECkczUYK_QYAheoIsCxYcELXdSmEV5i3ile5VsJNHzNqtwzTovynP5qpq5w-ET0gjMdZ3_Wa4rXFkxR70I6ZvnCWXM8IbAqsxlrTEcfovTSdRRuYYukkSlGqOKdX-5TwstXw7svbuFHHU3NXnByaAR31kXRszge6m', 'widthPx': 2252, 'heightPx': 4000, 'authorAttributions': [{'displayName': '강우재', 'uri': '//maps.google.com/maps/contrib/116415779773956932853', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUX0DDK-L7aGFDTflDS3e9t1BEHncFjar5-gNKR1rXlRQRHV3ISOw=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZkhVCWyloOPieYKC3e8LsaKn4yTR1JAyZI_glzR5L4PgYl2_tYY36qIcB90UHr0TwP2MlRu5_4kYcMGIoWe30J7racI-eJAxYHzSw4xu919U9xG_nvxIqmB9hgPZZJJTeOjcYWBYBm0p4qFmCXuYLzPgr8OWMSARegr', 'widthPx': 4000, 'heightPx': 2250, 'authorAttributions': [{'displayName': 'Tropical Temptation Beach Club by Ini Vie Hospitality', 'uri': '//maps.google.com/maps/contrib/107200902547002996715', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWPJYYAW4sZSzIpuXBtdmFkBL6_Le06Mge4VqW-G_wDgkFIJyII=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZnHfY9a_vwNwLhiXk_g3l6Ld8xTlNDOLGiipaM5M0AR6MKo2ABc4fyIvtrJrVsJco_HeR6TalY6DOzthb-wGmY2ElivFGLkOX3DCOGg-Zvn_bkd1PG6o3YUFZuo8HS-67QG40iikYYn-TMQZMjzTa2pbzOsBU0NQnQA', 'widthPx': 4608, 'heightPx': 3456, 'authorAttributions': [{'displayName': 'Dinna Kartini', 'uri': '//maps.google.com/maps/contrib/112139500292125001021', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXXx7hyfbhus1nBRX4c8kMJe-V65Q6AV5SDIYveRkRGssmg0iCx=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZkn16SyQbfd-YPkqjao60WvGdiBtYx1hrR9vEHKCGuUNbQWykU8GMfqQKuiSSTyQ75aAmoRzTDbh8_CM_ewgv2kbYO2OzHtvOJBaBEEYi4CmNmx2OcK_gY_9np0r0mgsCVfWpP4NVCuW9yIw5ax3cMQ4rvY2ktWD50n', 'widthPx': 4032, 'heightPx': 3024, 'authorAttributions': [{'displayName': 'Kevin', 'uri': '//maps.google.com/maps/contrib/111913192808770375666', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWbNq__G9QtGFKfh1qSTYZYjOFp2tVIe2hxaDlzKhAsbzeOnoIsXQ=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZlLpaMCd8Z2d05u5sHSGVnYYCIjmQ292VHh289T7hjJSjej7YgEwwYocskrpVqrra_6H-SnLQ72VLk-Tzy860iaGWnFc4afT_eI8cpwaEgpvvqWPn_Kwdw79nwY0CaApqLboNwr7MKDsxkkGdHodn9pHyocqxksMMcU', 'widthPx': 4032, 'heightPx': 2268, 'authorAttributions': [{'displayName': 'Hsieh Tsan-Hung', 'uri': '//maps.google.com/maps/contrib/103559314833173876216', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjW2HY0L6Ou8asT2oFvk0iOfFQRt3gyh5dzOQ0VPpFjEmyGOh2s2KA=s100-p-k-no-mo'}]}, {'name': 'places/ChIJk41ld9Fb0i0RStb1NFpDAno/photos/AUGGfZkxkOaEyaEBphFGBrOw9K13AHGNYarf7Q2VDbzIGjveyQzfGzAtMjxqyIuFq28RtBE8B0vyn0QCaFVO4PEqbH1vltIw67wYnh2u6XhV1Tmtzl8ugnPatrw-mWPuCLvoMXMzGNkSQMFmymbFKqdNKI7V4lxSvz6QRoQ', 'widthPx': 9000, 'heightPx': 12000, 'authorAttributions': [{'displayName': 'Bogdan Lupu', 'uri': '//maps.google.com/maps/contrib/103177745811928387380', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjW-3dJ00axeIz9bMSldm2jMvkszJnlM5lAFOsyCQh0z9Bub701F=s100-p-k-no-mo'}]}]"
Pantai Melasti,tourist_attraction,,4.7,"[{'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZlveprG5AlapnK7n8nIBgbhVWueuys9UAF49mubsHj2XFNAtQLX3cjRHL8p9QiLRYQoJfSW5UmJCMzjmxUS0H5FAv6Rwctyrwm7SLZyZBJW70xqsqkP7hJbcCwFjdm_Ao4IkYh1Cq8v8phVlRU1awwgfcxRmNTklngi', 'widthPx': 2464, 'heightPx': 2272, 'authorAttributions': [{'displayName': 'Dewi Daisa', 'uri': '//maps.google.com/maps/contrib/100653611182611324498', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXdLD7NYXVJd1gEw9NW8_BVffoTnGXlNZcg2tNOaWGh8NF4uTpq=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZnCJbLKfMxyESzFZW9wGFBojKXHbOCCO-UBKqsNKcAcyArZhCfdGNdreQlYz0Q5OWsit8xvmeI0Tdp2Yp3KdLoWocAeq_M72cWWAA0WA1Df0Siwb3AhwbWhNzigNjQN4T6dLDEr0PfWjfs1BHfOy06mD-3_iNhVHtqt', 'widthPx': 1080, 'heightPx': 1920, 'authorAttributions': [{'displayName': 'Oemar Moechthar', 'uri': '//maps.google.com/maps/contrib/110172302832040987801', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjUVveBBL1q-uDmABiilj-4uogPgTIN2XqKksFUltCdtEHFozk6mtg=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZkbUSm9YJyJ123_v3J8xY-k_9oUUXipcW_PVDbHdUye0jkHMPPDySZtSN3ItGY_sXcEw3rH-1Pr2rH61WVzX6S6ziBL8QcQd8snRinsnF3zjB2HN7j1zsKC2OyTok8Qficbhdx35Z3Ulxs9e5g_U6GwEI9z0lZhQQsU', 'widthPx': 2784, 'heightPx': 2272, 'authorAttributions': [{'displayName': 'Dewi Daisa', 'uri': '//maps.google.com/maps/contrib/100653611182611324498', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXdLD7NYXVJd1gEw9NW8_BVffoTnGXlNZcg2tNOaWGh8NF4uTpq=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZmLwfgvhZe_4cHyOkG_LsmUXz3YWH2vg2OPm9kcr-3jUkmY61DVBE9nEyVmtf29wIot8Y0PNrXO9MW3KN1cp_TTQHtwmgltSHAjymmFvg4dsNpx7VzGsKlvFptYOJ4FT4tG6N3dX0FZ44iJoB-J8xoTcBzNLsOaPTP_', 'widthPx': 3568, 'heightPx': 2208, 'authorAttributions': [{'displayName': 'Dewi Daisa', 'uri': '//maps.google.com/maps/contrib/100653611182611324498', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXdLD7NYXVJd1gEw9NW8_BVffoTnGXlNZcg2tNOaWGh8NF4uTpq=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZl1ehWtd42R8bbSjksRNLmyPc-DDxO6iGYuab-sEwY8d_bq5mSij5ROyXCloCm5cu8qRoMd7lKqwY4FtOnTnwVXFJ4EDCDL-0aUfyyGKZ6zvP1hIQzgV_YK5ldX7oD1pr2eqXo9Q-Rjo2jXFKcJR2RN60QXe1GAsv5d', 'widthPx': 2400, 'heightPx': 3200, 'authorAttributions': [{'displayName': 'Dewi Daisa', 'uri': '//maps.google.com/maps/contrib/100653611182611324498', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjXdLD7NYXVJd1gEw9NW8_BVffoTnGXlNZcg2tNOaWGh8NF4uTpq=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZkSP9f5z762YGCd9vUmflVfIrEjKCpsckn0tW1RGN6D7L6c5CawUpcLD5uqe0lHn4WQS5WnIurQaHcXYtZq-6jWxM866zO3wx6YnM8FI0GtUHWVg2FXjVjr_fGY0RWzjZ8iK2j4JWJrfEpD4vCXP_olCVxvdwQXA5_s', 'widthPx': 2268, 'heightPx': 4032, 'authorAttributions': [{'displayName': 'Icha dip12', 'uri': '//maps.google.com/maps/contrib/106314251030184936773', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWMIRx8rjkUEwfTI7C4_OLvyb8dpsYXtI17vJtVNEviddG11sc=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZmVcihRx9WwBmEU5Avs0herbuCtxhsOKc1pVnG5bKVotNwY5IalZzE79nYZ9YxMFWTBE76hpvH6LHVWpQyizuT4XPiiChX-CG0matw9msIv9glv7ULZADXkH-YPiCeTKzPi-BGpx70E6Upe8r8qBjck3Basp7ffjw1G', 'widthPx': 700, 'heightPx': 393, 'authorAttributions': [{'displayName': 'Aria Aria', 'uri': '//maps.google.com/maps/contrib/103023370543602242075', 'photoUri': '//lh3.googleusercontent.com/a/ACg8ocJ2TPAKLH6JScsY5r-K2szlp3MJ5Ajm6JipGmMUdzJtBmH9TA=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZm-1z8TxwgYc_RYWc7CWtNMfVVa7BcNHyhp6aQyjoU4oq3ryYc6ABBhbqWA3rVvH3GEZl7STXv4GgwVNxfayj9tu305pDtJduSLazNhym0LVWZRAuRMMlcWcoN_bMrSXJ4Jm7mWhU0IFb1llmKRURQRIUdR72HgN_U', 'widthPx': 2560, 'heightPx': 1920, 'authorAttributions': [{'displayName': 'Cahaya Abadi', 'uri': '//maps.google.com/maps/contrib/116065813096464427629', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjW1_Jbhi4JuNzHLdmcV33vCfepGVNcpgnavYP0AoxqWAnTngM8=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZnQmEjj2L14-5omIlhc7rYKo9Tk5-8cGGTxWPQdIlfXZfzX22njvL9xI6uOYObw6ZZscCJpT-6HYsCSSP4dc0vzBdE5d7Hn95RqtrigqJFFdZvhfxUIJ0uM4eBaoNbSJ-07_kGk_oYFxZKevGH1AeugYvAD5U8V8iB7', 'widthPx': 4000, 'heightPx': 1844, 'authorAttributions': [{'displayName': 'Mr. B', 'uri': '//maps.google.com/maps/contrib/106618189672376046549', 'photoUri': '//lh3.googleusercontent.com/a/ACg8ocI8Lw3fn0EJvf4_aeRMli8KLRzLd78DHfD7KU7muqpoMhbWBg=s100-p-k-no-mo'}]}, {'name': 'places/ChIJO30FJJdd0i0RCOyG8WcyJBk/photos/AUGGfZnWsDrue_zE64ZYsjObKAQZfMQyjfpdBfc6UUBd5oCGEAY8EXpkq_VrqYLOdoWxD0Fj47UFMwnEVY0MRYaP0df_iSV1zS8tAZFfis4TXQir7SAJBdq0WsoKFZlE2TmKs2yEjL6f6jKMdqti2BEAp1JwhnwSMwkEdi5M', 'widthPx': 4032, 'heightPx': 2268, 'authorAttributions': [{'displayName': 'Icha dip12', 'uri': '//maps.google.com/maps/contrib/106314251030184936773', 'photoUri': '//lh3.googleusercontent.com/a-/ALV-UjWMIRx8rjkUEwfTI7C4_OLvyb8dpsYXtI17vJtVNEviddG11sc=s100-p-k-no-mo'}]}]"
