lat,lon
-8.026006999300794,114.42196422294008
-8.026006899360802,114.43103564604405
-8.026006799420808,114.44010706914581
-8.026006699480817,114.44917849224535
-8.026006599540825,114.45824991534268
-8.026006499600836,114.46732133843778
-8.026006399660849,114.47639276153068
-8.026006299720862,114.48546418462135
-8.026006199780875,114.4945356077098
-8.02600609984089,114.50360703079605
-8.026005999900907,114.51267845388007
-8.026005899960925,114.52174987696188
-8.026005800020943,114.53082130004147
-8.026005700080963,114.53989272311884
-8.026005600140985,114.548964146194
-8.02600550020101,114.55803556926693
-8.026005400261035,114.56710699233766
-8.02600530032106,114.57617841540618
-8.026005200381087,114.58524983847248
-8.026005100441116,114.59432126153656
-8.026005000501145,114.60339268459843
-8.026004900561176,114.61246410765808
-8.026004800621209,114.62153553071552
-8.026004700681243,114.63060695377074
-8.026004600741276,114.63967837682374
-8.026004500801314,114.64874979987452
-8.02600440086135,114.65782122292309
-8.026004300921388,114.66689264596944
-8.026004200981427,114.67596406901357
-8.026004101041467,114.68503549205549
-8.026004001101509,114.69410691509519
-8.026003901161552,114.70317833813267
-8.026003801221597,114.71224976116794
-8.026003701281644,114.72132118420099
-8.02600360134169,114.73039260723182
-8.02600350140174,114.73946403026044
-8.02600340146179,114.74853545328683
-8.026003301521841,114.75760687631102
-8.026003201581895,114.76667829933298
-8.026003101641948,114.77574972235273
-8.026003001702003,114.78482114537026
-8.026002901762059,114.79389256838557
-8.026002801822115,114.80296399139867
-8.026002701882174,114.81203541440955
-8.026002601942235,114.82110683741821
-8.026002502002296,114.83017826042466
-8.026002402062357,114.83924968342889
-8.02600230212242,114.8483211064309
-8.026002202182486,114.8573925294307
-8.026002102242552,114.86646395242828
-8.026002002302619,114.87553537542364
-8.026001902362687,114.8846067984168
-8.026001802422758,114.89367822140774
-8.02600170248283,114.90274964439647
-8.026001602542904,114.91182106738297
-8.026001502602977,114.92089249036727
-8.026001402663052,114.92996391334934
-8.026001302723131,114.9390353363292
-8.02600120278321,114.94810675930684
-8.026001102843288,114.95717818228226
-8.026001002903367,114.96624960525547
-8.026000902963451,114.97532102822646
-8.026000803023535,114.98439245119523
-8.02600070308362,114.99346387416179
-8.026000603143704,115.00253529712613
-8.02600050320379,115.01160672008825
-8.026000403263879,115.02067814304816
-8.026000303323967,115.02974956600585
-8.026000203384056,115.03882098896132
-8.026000103444147,115.04789241191457
-8.026000003504244,115.05696383486561
-8.025999903564339,115.06603525781443
-8.025999803624435,115.07510668076104
-8.025999703684532,115.08417810370543
-8.02599960374463,115.0932495266476
-8.02599950380473,115.10232094958755
-8.02599940386483,115.11139237252529
-8.025999303924932,115.12046379546081
-8.025999203985037,115.12953521839411
-8.025999104045145,115.1386066413252
-8.02599900410525,115.14767806425407
-8.025998904165357,115.15674948718072
-8.025998804225463,115.16582091010515
-8.025998704285573,115.17489233302737
-8.025998604345682,115.18396375594739
-8.025998504405795,115.19303517886519
-8.025998404465907,115.20210660178077
-8.025998304526022,115.21117802469414
-8.025998204586138,115.22024944760528
-8.025998104646256,115.22932087051421
-8.025998004706373,115.23839229342093
-8.025997904766493,115.24746371632543
-8.025997804826615,115.25653513922771
-8.025997704886734,115.26560656212777
-8.025997604946857,115.27467798502562
-8.025997505006982,115.28374940792125
-8.025997405067107,115.29282083081466
-8.025997305127234,115.30189225370586
-8.025997205187362,115.31096367659484
-8.025997105247491,115.3200350994816
-8.025997005307621,115.32910652236615
-8.025996905367755,115.33817794524847
-8.025996805427887,115.34724936812859
-8.025996705488021,115.35632079100648
-8.025996605548155,115.36539221388216
-8.02599650560829,115.37446363675562
-8.025996405668428,115.38353505962687
-8.025996305728567,115.39260648249589
-8.02599620578871,115.4016779053627
-8.02599610584885,115.4107493282273
-8.025996005908993,115.41982075108967
-8.025995905969138,115.42889217394983
-8.025995806029282,115.43796359680778
-8.025995706089429,115.4470350196635
-8.025995606149577,115.45610644251701
-8.025995506209727,115.4651778653683
-8.025995406269876,115.47424928821738
-8.025995306330028,115.48332071106425
-8.02599520639018,115.49239213390891
-8.025995106450335,115.50146355675135
-8.02599500651049,115.51053497959157
-8.025994906570649,115.51960640242957
-8.025994806630809,115.52867782526536
-8.025994706690966,115.53774924809893
-8.025994606751125,115.54682067093029
-8.025994506811289,115.55589209375943
-8.025994406871455,115.56496351658635
-8.025994306931619,115.57403493941105
-8.025994206991786,115.58310636223354
-8.025994107051956,115.5921777850538
-8.025994007112125,115.60124920787186
-8.025993907172296,115.6103206306877
-8.025993807232467,115.61939205350131
-8.02599370729264,115.62846347631272
-8.025993607352815,115.6375348991219
-8.025993507412991,115.64660632192887
-8.025993407473166,115.65567774473362
-8.02599330753334,115.66474916753616
-8.025993207593515,115.67382059033648
-8.025993107653695,115.68289201313458
-8.025993007713875,115.69196343593046
-8.025992907774057,115.70103485872413
-8.02599280783424,115.71010628151558
-8.025992707894428,115.71917770430481
-8.025992607954617,115.72824912709183
-8.025992508014806,115.73732054987663
-8.025992408074996,115.74639197265921
-8.025992308135187,115.75546339543958
-8.02599220819538,115.76453481821773
-8.02599210825557,115.77360624099366
-8.03383750900433,114.42650019512323
-8.03383740896559,114.43557179198001
-8.033837308926854,114.44464338883458
-8.03383720888812,114.45371498568691
-8.033837108849383,114.46278658253703
-8.03383700881065,114.47185817938494
-8.033836908771919,114.48092977623062
-8.03383680873319,114.49000137307408
-8.033836708694462,114.49907296991532
-8.033836608655735,114.50814456675434
-8.033836508617007,114.51721616359113
-8.033836408578281,114.5262877604257
-8.033836308539557,114.53535935725806
-8.033836208500835,114.5444309540882
-8.033836108462113,114.55350255091611
-8.033836008423393,114.5625741477418
-8.033835908384676,114.57164574456527
-8.033835808345957,114.58071734138652
-8.03383570830724,114.58978893820554
-8.033835608268525,114.59886053502235
-8.03383550822981,114.60793213183695
-8.033835408191097,114.61700372864931
-8.033835308152383,114.62607532545945
-8.03383520811367,114.63514692226738
-8.033835108074959,114.64421851907308
-8.033835008036252,114.65329011587656
-8.033834907997544,114.66236171267782
-8.033834807958838,114.67143330947687
-8.033834707920136,114.68050490627368
-8.033834607881433,114.68957650306828
-8.033834507842728,114.69864809986066
-8.033834407804031,114.70771969665081
-8.033834307765334,114.71679129343875
-8.033834207726638,114.72586289022446
-8.033834107687943,114.73493448700796
-8.033834007649247,114.74400608378923
-8.033833907610553,114.75307768056828
-8.033833807571863,114.76214927734512
-8.033833707533171,114.77122087411973
-8.033833607494481,114.78029247089212
-8.03383350745579,114.78936406766229
-8.0338334074171,114.79843566443024
-8.033833307378414,114.80750726119597
-8.033833207339729,114.81657885795947
-8.033833107301044,114.82565045472076
-8.033833007262361,114.83472205147983
-8.03383290722368,114.84379364823667
-8.033832807185002,114.85286524499129
-8.03383270714632,114.8619368417437
-8.033832607107643,114.87100843849387
-8.033832507068967,114.88008003524183
-8.033832407030292,114.88915163198757
-8.033832306991616,114.8982232287311
-8.033832206952944,114.90729482547239
-8.033832106914272,114.91636642221147
-8.0338320068756,114.92543801894833
-8.033831906836932,114.93450961568296
-8.033831806798263,114.94358121241537
-8.033831706759596,114.95265280914556
-8.03383160672093,114.96172440587354
-8.033831506682265,114.97079600259929
-8.033831406643602,114.97986759932282
-8.03383130660494,114.98893919604413
-8.03383120656628,114.99801079276321
-8.033831106527623,115.00708238948008
-8.033831006488967,115.01615398619472
-8.03383090645031,115.02522558290715
-8.033830806411656,115.03429717961735
-8.033830706373003,115.04336877632534
-8.03383060633435,115.0524403730311
-8.033830506295699,115.06151196973465
-8.03383040625705,115.07058356643597
-8.0338303062184,115.07965516313507
-8.033830206179752,115.08872675983196
-8.033830106141107,115.09779835652661
-8.033830006102459,115.10686995321905
-8.033829906063815,115.11594154990927
-8.033829806025173,115.12501314659727
-8.03382970598653,115.13408474328304
-8.033829605947888,115.1431563399666
-8.03382950590925,115.15222793664793
-8.033829405870613,115.16129953332704
-8.033829305831977,115.17037113000393
-8.033829205793342,115.1794427266786
-8.033829105754709,115.18851432335106
-8.033829005716077,115.19758592002128
-8.033828905677446,115.20665751668929
-8.033828805638812,115.21572911335508
-8.033828705600186,115.22480071001864
-8.03382860556156,115.23387230667998
-8.033828505522933,115.24294390333911
-8.033828405484307,115.25201549999602
-8.033828305445683,115.2610870966507
-8.033828205407058,115.27015869330316
-8.033828105368437,115.2792302899534
-8.033828005329818,115.28830188660142
-8.033827905291199,115.29737348324721
-8.033827805252582,115.30644507989079
-8.033827705213966,115.31551667653216
-8.03382760517535,115.32458827317129
-8.033827505136736,115.3336598698082
-8.033827405098123,115.3427314664429
-8.033827305059512,115.35180306307538
-8.033827205020904,115.36087465970563
-8.033827104982294,115.36994625633366
-8.033827004943687,115.37901785295948
-8.033826904905082,115.38808944958306
-8.033826804866477,115.39716104620443
-8.033826704827872,115.40623264282358
-8.03382660478927,115.41530423944052
-8.033826504750671,115.42437583605522
-8.033826404712071,115.4334474326677
-8.033826304673472,115.44251902927797
-8.033826204634872,115.45159062588601
-8.033826104596278,115.46066222249183
-8.033826004557683,115.46973381909544
-8.033825904519091,115.47880541569683
-8.033825804480498,115.48787701229598
-8.033825704441906,115.49694860889292
-8.033825604403319,115.50602020548764
-8.03382550436473,115.51509180208014
-8.033825404326143,115.52416339867041
-8.033825304287557,115.53323499525847
-8.033825204248972,115.54230659184431
-8.03382510421039,115.55137818842792
-8.033825004171804,115.56044978500931
-8.033824904133224,115.56952138158849
-8.033824804094646,115.57859297816543
-8.033824704056066,115.58766457474016
-8.03382460401749,115.59673617131267
-8.033824503978913,115.60580776788296
-8.033824403940338,115.61487936445103
-8.033824303901763,115.62395096101687
-8.033824203863194,115.6330225575805
-8.033824103824623,115.64209415414192
-8.033824003786052,115.6511657507011
-8.033823903747484,115.66023734725806
-8.033823803708916,115.66930894381281
-8.03382370367035,115.67838054036532
-8.033823603631786,115.68745213691562
-8.033823503593224,115.6965237334637
-8.033823403554662,115.70559533000957
-8.033823303516101,115.7146669265532
-8.033823203477542,115.72373852309462
-8.033823103438984,115.73281011963383
-8.033823003400427,115.7418817161708
-8.033822903361873,115.75095331270555
-8.033822803323318,115.76002490923808
-8.033822703284764,115.7690965057684
-8.033822603246213,115.77816810229649
-8.041668015708503,114.4219644836568
-8.041667915571017,114.43103625444138
-8.041667815433533,114.44010802522374
-8.041667715296049,114.44917979600388
-8.041667615158566,114.45825156678178
-8.041667515021086,114.46732333755746
-8.041667414883605,114.47639510833092
-8.041667314746128,114.48546687910215
-8.041667214608651,114.49453864987116
-8.041667114471174,114.50361042063794
-8.041667014333699,114.51268219140249
-8.041666914196227,114.52175396216482
-8.041666814058756,114.53082573292492
-8.041666713921288,114.53989750368281
-8.041666613783818,114.54896927443846
-8.04166651364635,114.55804104519189
-8.041666413508882,114.56711281594309
-8.041666313371415,114.57618458669207
-8.04166621323395,114.58525635743882
-8.041666113096486,114.59432812818335
-8.041666012959025,114.60339989892564
-8.041665912821564,114.61247166966572
-8.041665812684101,114.62154344040357
-8.041665712546642,114.6306152111392
-8.041665612409187,114.6396869818726
-8.041665512271734,114.64875875260377
-8.041665412134282,114.65783052333272
-8.041665311996828,114.66690229405944
-8.041665211859376,114.67597406478394
-8.041665111721926,114.68504583550622
-8.041665011584477,114.69411760622627
-8.041664911447029,114.7031893769441
-8.041664811309582,114.71226114765969
-8.041664711172137,114.72133291837307
-8.041664611034696,114.73040468908421
-8.04166451089725,114.73947645979314
-8.04166441075981,114.74854823049984
-8.041664310622368,114.7576200012043
-8.04166421048493,114.76669177190655
-8.041664110347492,114.77576354260657
-8.041664010210054,114.78483531330437
-8.04166391007262,114.79390708399994
-8.041663809935187,114.80297885469328
-8.041663709797755,114.8120506253844
-8.041663609660324,114.82112239607329
-8.041663509522895,114.83019416675997
-8.041663409385466,114.83926593744441
-8.041663309248039,114.84833770812662
-8.04166320911061,114.85740947880662
-8.041663108973184,114.86648124948438
-8.04166300883576,114.87555302015993
-8.041662908698338,114.88462479083324
-8.041662808560918,114.89369656150433
-8.041662708423496,114.9027683321732
-8.041662608286076,114.91184010283983
-8.04166250814866,114.92091187350425
-8.041662408011243,114.92998364416644
-8.041662307873828,114.93905541482641
-8.041662207736415,114.94812718548415
-8.041662107599002,114.95719895613966
-8.041662007461591,114.96627072679296
-8.041661907324182,114.97534249744402
-8.041661807186772,114.98441426809286
-8.041661707049366,114.99348603873948
-8.04166160691196,115.00255780938386
-8.041661506774558,115.01162958002602
-8.041661406637155,115.02070135066596
-8.041661306499755,115.02977312130368
-8.041661206362354,115.03884489193916
-8.041661106224955,115.04791666257242
-8.041661006087557,115.05698843320346
-8.041660905950158,115.06606020383227
-8.04166080581276,115.07513197445886
-8.041660705675367,115.08420374508322
-8.041660605537974,115.09327551570534
-8.041660505400582,115.10234728632526
-8.04166040526319,115.11141905694294
-8.0416603051258,115.1204908275584
-8.041660204988414,115.12956259817163
-8.041660104851026,115.13863436878263
-8.04166000471364,115.14770613939142
-8.041659904576255,115.15677790999797
-8.041659804438872,115.1658496806023
-8.04165970430149,115.17492145120441
-8.041659604164108,115.18399322180429
-8.041659504026729,115.19306499240194
-8.041659403889353,115.20213676299737
-8.041659303751976,115.21120853359058
-8.041659203614598,115.22028030418156
-8.041659103477222,115.22935207477032
-8.04165900333985,115.23842384535685
-8.041658903202476,115.24749561594115
-8.041658803065104,115.25656738652323
-8.041658702927734,115.26563915710308
-8.041658602790367,115.27471092768072
-8.041658502653002,115.28378269825612
-8.041658402515637,115.29285446882929
-8.041658302378274,115.30192623940025
-8.04165820224091,115.31099800996897
-8.041658102103549,115.32006978053548
-8.041658001966187,115.32914155109975
-8.041657901828827,115.3382133216618
-8.041657801691468,115.34728509222163
-8.041657701554112,115.35635686277922
-8.041657601416754,115.3654286333346
-8.041657501279397,115.37450040388775
-8.041657401142045,115.38357217443867
-8.041657301004692,115.39264394498737
-8.041657200867341,115.40171571553384
-8.041657100729992,115.41078748607809
-8.041657000592643,115.41985925662011
-8.041656900455298,115.4289310271599
-8.041656800317952,115.43800279769748
-8.041656700180607,115.44707456823282
-8.041656600043263,115.45614633876595
-8.04165649990592,115.46521810929684
-8.041656399768582,115.4742898798255
-8.041656299631242,115.48336165035195
-8.041656199493902,115.49243342087617
-8.041656099356567,115.50150519139817
-8.04165599921923,115.51057696191793
-8.041655899081897,115.51964873243548
-8.041655798944563,115.5287205029508
-8.041655698807231,115.5377922734639
-8.0416555986699,115.54686404397476
-8.04165549853257,115.5559358144834
-8.041655398395243,115.56500758498983
-8.041655298257915,115.57407935549402
-8.041655198120589,115.58315112599598
-8.041655097983266,115.59222289649573
-8.041654997845942,115.60129466699324
-8.04165489770862,115.61036643748854
-8.0416547975713,115.6194382079816
-8.041654697433982,115.62850997847244
-8.041654597296663,115.63758174896105
-8.041654497159346,115.64665351944744
-8.041654397022032,115.65572528993161
-8.041654296884719,115.66479706041355
-8.041654196747407,115.67386883089326
-8.041654096610095,115.68294060137075
-8.041653996472785,115.692012371846
-8.041653896335475,115.70108414231905
-8.041653796198167,115.71015591278986
-8.041653696060859,115.71922768325844
-8.041653595923554,115.7282994537248
-8.041653495786248,115.73737122418893
-8.041653395648945,115.74644299465085
-8.041653295511646,115.75551476511053
-8.041653195374346,115.764586535568
-8.041653095237047,115.77365830602324
-8.04949851941048,114.42650063020525
-8.049498419174244,114.43557257509265
-8.049498318938006,114.44464451997781
-8.049498218701771,114.45371646486075
-8.049498118465538,114.46278840974145
-8.049498018229306,114.47186035461992
-8.049497917993074,114.48093229949616
-8.049497817756846,114.49000424437017
-8.049497717520616,114.49907618924195
-8.049497617284388,114.5081481341115
-8.049497517048163,114.51722007897881
-8.049497416811938,114.52629202384391
-8.049497316575714,114.53536396870678
-8.049497216339493,114.54443591356741
-8.049497116103273,114.55350785842582
-8.049497015867056,114.56257980328199
-8.049496915630838,114.57165174813593
-8.049496815394619,114.58072369298765
-8.049496715158403,114.58979563783713
-8.04949661492219,114.59886758268438
-8.049496514685975,114.6079395275294
-8.049496414449763,114.61701147237218
-8.049496314213552,114.62608341721275
-8.049496213977342,114.6351553620511
-8.049496113741135,114.6442273068872
-8.04949601350493,114.65329925172108
-8.049495913268725,114.66237119655273
-8.04949581303252,114.67144314138214
-8.049495712796316,114.68051508620933
-8.049495612560113,114.68958703103428
-8.049495512323912,114.698658975857
-8.049495412087712,114.70773092067749
-8.049495311851514,114.71680286549575
-8.049495211615318,114.7258748103118
-8.049495111379123,114.7349467551256
-8.049495011142929,114.74401869993719
-8.049494910906736,114.75309064474654
-8.049494810670543,114.76216258955365
-8.049494710434354,114.77123453435854
-8.049494610198163,114.7803064791612
-8.049494509961976,114.78937842396162
-8.04949440972579,114.79845036875982
-8.049494309489605,114.80752231355578
-8.049494209253421,114.81659425834953
-8.049494109017235,114.82566620314104
-8.049494008781055,114.83473814793032
-8.049493908544875,114.84381009271738
-8.049493808308695,114.8528820375022
-8.049493708072514,114.86195398228479
-8.049493607836336,114.87102592706515
-8.049493507600161,114.88009787184328
-8.049493407363986,114.88916981661917
-8.049493307127813,114.89824176139284
-8.049493206891642,114.90731370616427
-8.04949310665547,114.91638565093349
-8.049493006419302,114.92545759570048
-8.049492906183135,114.93452954046523
-8.049492805946969,114.94360148522776
-8.049492705710804,114.95267342998805
-8.049492605474642,114.96174537474612
-8.04949250523848,114.97081731950195
-8.049492405002317,114.97988926425555
-8.049492304766156,114.98896120900692
-8.049492204529997,114.99803315375605
-8.04949210429384,115.00710509850298
-8.049492004057685,115.01617704324767
-8.049491903821531,115.02524898799012
-8.049491803585378,115.03432093273035
-8.049491703349224,115.04339287746835
-8.049491603113072,115.05246482220412
-8.049491502876922,115.06153676693765
-8.049491402640772,115.07060871166895
-8.049491302404624,115.07968065639803
-8.049491202168477,115.08875260112487
-8.049491101932333,115.09782454584948
-8.049491001696188,115.10689649057187
-8.049490901460045,115.11596843529203
-8.049490801223904,115.12504038000996
-8.049490700987763,115.13411232472566
-8.049490600751623,115.14318426943913
-8.049490500515484,115.15225621415037
-8.049490400279348,115.16132815885938
-8.049490300043212,115.17040010356615
-8.04949019980708,115.1794720482707
-8.049490099570948,115.18854399297301
-8.049489999334817,115.19761593767309
-8.049489899098687,115.20668788237096
-8.049489798862558,115.21575982706659
-8.04948969862643,115.22483177176
-8.049489598390306,115.23390371645117
-8.049489498154182,115.24297566114011
-8.049489397918057,115.25204760582682
-8.049489297681935,115.2611195505113
-8.049489197445816,115.27019149519354
-8.049489097209696,115.27926343987356
-8.049488996973578,115.28833538455135
-8.04948889673746,115.29740732922691
-8.049488796501345,115.30647927390025
-8.049488696265232,115.31555121857136
-8.049488596029118,115.32462316324023
-8.049488495793003,115.33369510790688
-8.04948839555689,115.34276705257129
-8.04948829532078,115.35183899723347
-8.04948819508467,115.36091094189342
-8.049488094848563,115.36998288655114
-8.049487994612456,115.37905483120663
-8.049487894376352,115.38812677585989
-8.049487794140248,115.39719872051093
-8.049487693904144,115.40627066515974
-8.049487593668044,115.41534260980632
-8.049487493431945,115.42441455445066
-8.049487393195848,115.43348649909278
-8.049487292959752,115.44255844373266
-8.049487192723657,115.45163038837032
-8.049487092487565,115.46070233300574
-8.049486992251474,115.46977427763893
-8.049486892015382,115.4788462222699
-8.049486791779293,115.48791816689864
-8.049486691543201,115.49699011152515
-8.049486591307115,115.50606205614943
-8.049486491071027,115.51513400077148
-8.04948639083494,115.5242059453913
-8.049486290598853,115.53327789000889
-8.04948619036277,115.54234983462425
-8.049486090126688,115.55142177923737
-8.049485989890606,115.56049372384827
-8.049485889654527,115.56956566845693
-8.049485789418448,115.57863761306336
-8.049485689182372,115.58770955766758
-8.049485588946299,115.59678150226956
-8.049485488710225,115.60585344686932
-8.049485388474153,115.61492539146684
-8.049485288238085,115.62399733606213
-8.049485188002016,115.63306928065519
-8.049485087765946,115.64214122524602
-8.04948498752988,115.65121316983462
-8.049484887293813,115.66028511442099
-8.049484787057748,115.66935705900512
-8.049484686821684,115.67842900358704
-8.049484586585619,115.68750094816673
-8.04948448634956,115.69657289274419
-8.0494843861135,115.70564483731941
-8.049484285877442,115.7147167818924
-8.049484185641383,115.72378872646317
-8.049484085405327,115.7328606710317
-8.049483985169271,115.741932615598
-8.049483884933217,115.75100456016207
-8.049483784697163,115.76007650472391
-8.04948368446111,115.76914844928352
-8.049483584225058,115.77822039384091
-8.057329020107446,114.42196474489853
-8.057328919772452,114.43103686406376
-8.05732881943746,114.44010898322674
-8.057328719102468,114.44918110238748
-8.057328618767482,114.458253221546
-8.057328518432493,114.46732534070229
-8.057328418097507,114.47639745985633
-8.057328317762522,114.48546957900814
-8.057328217427537,114.49454169815772
-8.057328117092553,114.50361381730507
-8.057328016757573,114.51268593645018
-8.057327916422594,114.52175805559305
-8.057327816087613,114.5308301747337
-8.057327715752635,114.5399022938721
-8.057327615417659,114.54897441300828
-8.057327515082683,114.55804653214223
-8.057327414747713,114.56711865127393
-8.05732731441274,114.5761907704034
-8.057327214077768,114.58526288953064
-8.057327113742797,114.59433500865565
-8.05732701340783,114.60340712777841
-8.057326913072862,114.61247924689894
-8.057326812737895,114.62155136601724
-8.05732671240293,114.63062348513331
-8.057326612067966,114.63969560424715
-8.057326511733002,114.64876772335874
-8.057326411398043,114.6578398424681
-8.057326311063083,114.66691196157524
-8.057326210728123,114.67598408068014
-8.057326110393166,114.68505619978279
-8.05732601005821,114.69412831888322
-8.057325909723255,114.70320043798141
-8.057325809388301,114.71227255707737
-8.05732570905335,114.7213446761711
-8.057325608718399,114.73041679526258
-8.057325508383451,114.73948891435184
-8.057325408048506,114.74856103343886
-8.057325307713558,114.75763315252365
-8.057325207378613,114.76670527160621
-8.05732510704367,114.77577739068653
-8.057325006708728,114.78484950976461
-8.057324906373788,114.79392162884047
-8.05732480603885,114.80299374791409
-8.05732470570391,114.81206586698546
-8.057324605368972,114.82113798605461
-8.057324505034035,114.83021010512152
-8.057324404699099,114.8392822241862
-8.057324304364165,114.84835434324866
-8.05732420402923,114.85742646230887
-8.057324103694299,114.86649858136684
-8.05732400335937,114.87557070042259
-8.057323903024441,114.8846428194761
-8.057323802689512,114.89371493852737
-8.057323702354585,114.9027870575764
-8.05732360201966,114.91185917662321
-8.057323501684737,114.92093129566778
-8.057323401349812,114.93000341471013
-8.05732330101489,114.93907553375023
-8.057323200679967,114.9481476527881
-8.057323100345048,114.95721977182373
-8.057323000010127,114.96629189085714
-8.057322899675212,114.9753640098883
-8.057322799340298,114.98443612891722
-8.057322699005384,114.99350824794392
-8.057322598670472,115.00258036696839
-8.057322498335559,115.01165248599062
-8.057322398000647,115.02072460501061
-8.057322297665737,115.02979672402837
-8.05732219733083,115.0388688430439
-8.057322096995925,115.0479409620572
-8.057321996661017,115.05701308106826
-8.057321896326114,115.06608520007708
-8.05732179599121,115.07515731908367
-8.05732169565631,115.08422943808803
-8.057321595321408,115.09330155709016
-8.057321494986509,115.10237367609004
-8.057321394651611,115.11144579508769
-8.057321294316715,115.12051791408311
-8.057321193981819,115.1295900330763
-8.057321093646925,115.13866215206725
-8.057320993312034,115.14773427105597
-8.057320892977144,115.15680639004245
-8.057320792642251,115.1658785090267
-8.057320692307364,115.17495062800872
-8.057320591972475,115.18402274698849
-8.05732049163759,115.19309486596603
-8.057320391302703,115.20216698494134
-8.057320290967816,115.21123910391442
-8.057320190632936,115.22031122288527
-8.057320090298054,115.22938334185388
-8.057319989963174,115.23845546082025
-8.057319889628294,115.24752757978439
-8.057319789293414,115.2565996987463
-8.057319688958538,115.26567181770598
-8.057319588623663,115.27474393666341
-8.057319488288787,115.28381605561862
-8.057319387953916,115.29288817457159
-8.057319287619043,115.30196029352233
-8.057319187284174,115.31103241247082
-8.057319086949304,115.32010453141709
-8.057318986614437,115.32917665036112
-8.057318886279571,115.33824876930292
-8.057318785944705,115.34732088824249
-8.057318685609841,115.35639300717982
-8.05731858527498,115.36546512611491
-8.057318484940117,115.37453724504778
-8.057318384605258,115.38360936397841
-8.057318284270398,115.3926814829068
-8.057318183935541,115.40175360183295
-8.057318083600686,115.41082572075688
-8.05731798326583,115.41989783967857
-8.057317882930981,115.42896995859803
-8.057317782596131,115.43804207751525
-8.05731768226128,115.44711419643023
-8.05731758192643,115.45618631534299
-8.057317481591584,115.46525843425351
-8.057317381256738,115.4743305531618
-8.057317280921893,115.48340267206785
-8.057317180587052,115.49247479097167
-8.057317080252208,115.50154690987326
-8.057316979917369,115.51061902877261
-8.057316879582526,115.51969114766972
-8.057316779247687,115.5287632665646
-8.057316678912848,115.53783538545724
-8.05731657857801,115.54690750434766
-8.057316478243173,115.55597962323584
-8.057316377908338,115.56505174212178
-8.057316277573504,115.57412386100549
-8.05731617723867,115.58319597988697
-8.05731607690384,115.59226809876621
-8.057315976569011,115.60134021764321
-8.057315876234185,115.61041233651798
-8.05731577589936,115.61948445539052
-8.057315675564535,115.62855657426083
-8.05731557522971,115.6376286931289
-8.057315474894889,115.64670081199473
-8.057315374560066,115.65577293085833
-8.057315274225244,115.6648450497197
-8.057315173890427,115.67391716857884
-8.057315073555607,115.68298928743575
-8.057314973220791,115.6920614062904
-8.057314872885977,115.70113352514284
-8.05731477255116,115.71020564399304
-8.057314672216348,115.719277762841
-8.057314571881538,115.72834988168673
-8.057314471546727,115.73742200053022
-8.057314371211918,115.74649411937148
-8.05731427087711,115.7555662382105
-8.057314170542304,115.7646383570473
-8.057314070207497,115.77371047588186
-8.065159517796573,114.4265010661624
-8.065159417362821,114.43557335978049
-8.06515931692907,114.44464565339634
-8.06515921649532,114.45371794700995
-8.06515911606157,114.46279024062132
-8.065159015627824,114.47186253423045
-8.065158915194077,114.48093482783734
-8.065158814760334,114.490007121442
-8.065158714326593,114.49907941504442
-8.06515861389285,114.5081517086446
-8.065158513459108,114.51722400224254
-8.065158413025369,114.52629629583825
-8.065158312591633,114.53536858943171
-8.065158212157899,114.54444088302294
-8.065158111724164,114.55351317661193
-8.06515801129043,114.56258547019868
-8.065157910856698,114.5716577637832
-8.065157810422965,114.58073005736546
-8.065157709989235,114.58980235094549
-8.065157609555506,114.59887464452328
-8.065157509121777,114.60794693809883
-8.06515740868805,114.61701923167215
-8.065157308254324,114.62609152524323
-8.065157207820599,114.63516381881206
-8.065157107386879,114.64423611237866
-8.065157006953159,114.65330840594302
-8.06515690651944,114.66238069950515
-8.06515680608572,114.67145299306503
-8.065156705652003,114.68052528662268
-8.065156605218286,114.68959758017809
-8.06515650478457,114.69866987373126
-8.065156404350857,114.70774216728219
-8.065156303917144,114.71681446083088
-8.065156203483435,114.72588675437733
-8.065156103049727,114.73495904792154
-8.065156002616018,114.74403134146351
-8.06515590218231,114.75310363500324
-8.065155801748604,114.76217592854074
-8.0651557013149,114.771248222076
-8.065155600881198,114.78032051560902
-8.065155500447496,114.7893928091398
-8.065155400013795,114.79846510266835
-8.065155299580093,114.80753739619465
-8.065155199146394,114.81660968971872
-8.065155098712697,114.82568198324054
-8.065154998278999,114.83475427676014
-8.065154897845304,114.84382657027749
