lat,lon,index_right,featurecla,scalerank,min_zoom
-8.469105550415822,115.354922288481,9,Land,5.0,0.5
-8.4691054448824,115.36400381938896,9,Land,5.0,0.5
-8.469105339348978,115.37308535029446,9,Land,5.0,0.5
-8.469105233815558,115.38216688119748,9,Land,5.0,0.5
-8.469105128282138,115.39124841209802,9,Land,5.0,0.5
-8.469105022748721,115.4003299429961,9,Land,5.0,0.5
-8.469104917215306,115.4094114738917,9,Land,5.0,0.5
-8.469104811681895,115.4184930047848,9,Land,5.0,0.5
-8.469104706148482,115.42757453567545,9,Land,5.0,0.5
-8.469104600615072,115.4366560665636,9,Land,5.0,0.5
-8.469104495081664,115.44573759744932,9,Land,5.0,0.5
-8.469104389548257,115.45481912833252,9,Land,5.0,0.5
-8.46910428401485,115.46390065921328,9,Land,5.0,0.5
-8.469104178481446,115.47298219009156,9,Land,5.0,0.5
-8.469104072948042,115.48206372096736,9,Land,5.0,0.5
-8.476939579631662,115.04160974616492,9,Land,5.0,0.5
-8.476939473999238,115.0506914608409,9,Land,5.0,0.5
-8.476939368366816,115.05977317551438,9,Land,5.0,0.5
-8.476939262734394,115.0688548901854,9,Land,5.0,0.5
-8.476939157101977,115.07793660485392,9,Land,5.0,0.5
-8.47693905146956,115.08701831951996,9,Land,5.0,0.5
-8.476938945837144,115.09610003418354,9,Land,5.0,0.5
-8.476938840204728,115.10518174884464,9,Land,5.0,0.5
-8.476938734572315,115.11426346350324,9,Land,5.0,0.5
-8.476938628939902,115.12334517815935,9,Land,5.0,0.5
-8.476938523307492,115.13242689281304,9,Land,5.0,0.5
-8.47693841767508,115.1415086074642,9,Land,5.0,0.5
-8.476938312042671,115.1505903221129,9,Land,5.0,0.5
-8.476938206410262,115.15967203675912,9,Land,5.0,0.5
-8.476938100777856,115.16875375140286,9,Land,5.0,0.5
-8.476937995145454,115.17783546604412,9,Land,5.0,0.5
-8.47693788951305,115.1869171806829,9,Land,5.0,0.5
-8.476937783880645,115.1959988953192,9,Land,5.0,0.5
-8.476937678248243,115.205080609953,9,Land,5.0,0.5
-8.476937572615844,115.21416232458436,9,Land,5.0,0.5
-8.476937466983447,115.2232440392132,9,Land,5.0,0.5
-8.476937361351053,115.2323257538396,9,Land,5.0,0.5
-8.476937255718658,115.2414074684635,9,Land,5.0,0.5
-8.476937150086265,115.25048918308494,9,Land,5.0,0.5
-8.476937044453877,115.25957089770388,9,Land,5.0,0.5
-8.476936938821488,115.26865261232037,9,Land,5.0,0.5
-8.476936833189098,115.27773432693434,9,Land,5.0,0.5
-8.476936727556707,115.28681604154583,9,Land,5.0,0.5
-8.47693662192432,115.29589775615489,9,Land,5.0,0.5
-8.476936516291934,115.30497947076142,9,Land,5.0,0.5
-8.476936410659551,115.3140611853655,9,Land,5.0,0.5
-8.476936305027168,115.3231428999671,9,Land,5.0,0.5
-8.476936199394784,115.3322246145662,9,Land,5.0,0.5
-8.476936093762403,115.34130632916283,9,Land,5.0,0.5
-8.476935988130021,115.350388043757,9,Land,5.0,0.5
-8.476935882497644,115.35946975834868,9,Land,5.0,0.5
-8.476935776865266,115.36855147293788,9,Land,5.0,0.5
-8.47693567123289,115.3776331875246,9,Land,5.0,0.5
-8.476935565600517,115.38671490210884,9,Land,5.0,0.5
-8.476935459968146,115.3957966166906,9,Land,5.0,0.5
-8.476935354335774,115.40487833126988,9,Land,5.0,0.5
-8.476935248703406,115.41396004584668,9,Land,5.0,0.5
-8.476935143071039,115.423041760421,9,Land,5.0,0.5
-8.476935037438674,115.43212347499284,9,Land,5.0,0.5
-8.476934931806307,115.4412051895622,9,Land,5.0,0.5
-8.476934826173942,115.4502869041291,9,Land,5.0,0.5
-8.476934720541577,115.4593686186935,9,Land,5.0,0.5
-8.476934614909215,115.46845033325545,9,Land,5.0,0.5
-8.476934509276855,115.47753204781488,9,Land,5.0,0.5
-8.476934403644496,115.48661376237185,9,Land,5.0,0.5
-8.484769912018214,115.03706898075345,9,Land,5.0,0.5
-8.484769806286831,115.04615087928676,9,Land,5.0,0.5
-8.48476970055545,115.05523277781758,9,Land,5.0,0.5
-8.484769594824071,115.06431467634592,9,Land,5.0,0.5
-8.484769489092693,115.07339657487178,9,Land,5.0,0.5
-8.484769383361316,115.08247847339516,9,Land,5.0,0.5
-8.484769277629942,115.09156037191605,9,Land,5.0,0.5
-8.484769171898565,115.10064227043443,9,Land,5.0,0.5
-8.484769066167193,115.10972416895038,9,Land,5.0,0.5
-8.484768960435822,115.11880606746382,9,Land,5.0,0.5
-8.48476885470445,115.12788796597478,9,Land,5.0,0.5
-8.484768748973083,115.13696986448323,9,Land,5.0,0.5
-8.484768643241715,115.14605176298925,9,Land,5.0,0.5
-8.484768537510348,115.15513366149274,9,Land,5.0,0.5
-8.484768431778985,115.16421555999376,9,Land,5.0,0.5
-8.484768326047623,115.1732974584923,9,Land,5.0,0.5
-8.48476822031626,115.18237935698836,9,Land,5.0,0.5
-8.484768114584897,115.19146125548193,9,Land,5.0,0.5
-8.484768008853539,115.20054315397302,9,Land,5.0,0.5
-8.48476790312218,115.20962505246162,9,Land,5.0,0.5
-8.484767797390822,115.21870695094772,9,Land,5.0,0.5
-8.484767691659469,115.22778884943136,9,Land,5.0,0.5
-8.484767585928116,115.23687074791252,9,Land,5.0,0.5
-8.484767480196764,115.2459526463912,9,Land,5.0,0.5
-8.484767374465411,115.25503454486736,9,Land,5.0,0.5
-8.48476726873406,115.26411644334108,9,Land,5.0,0.5
-8.484767163002713,115.27319834181228,9,Land,5.0,0.5
-8.484767057271366,115.28228024028104,9,Land,5.0,0.5
-8.484766951540019,115.29136213874727,9,Land,5.0,0.5
-8.484766845808675,115.30044403721104,9,Land,5.0,0.5
-8.484766740077331,115.30952593567233,9,Land,5.0,0.5
-8.484766634345988,115.31860783413111,9,Land,5.0,0.5
-8.484766528614648,115.32768973258744,9,Land,5.0,0.5
-8.48476642288331,115.33677163104126,9,Land,5.0,0.5
-8.484766317151971,115.3458535294926,9,Land,5.0,0.5
-8.484766211420636,115.35493542794146,9,Land,5.0,0.5
-8.484766105689301,115.36401732638784,9,Land,5.0,0.5
-8.484765999957967,115.37309922483172,9,Land,5.0,0.5
-8.484765894226634,115.38218112327314,9,Land,5.0,0.5
-8.484765788495302,115.39126302171206,9,Land,5.0,0.5
-8.484765682763973,115.40034492014853,9,Land,5.0,0.5
-8.484765577032645,115.40942681858247,9,Land,5.0,0.5
-8.48476547130132,115.41850871701396,9,Land,5.0,0.5
-8.484765365569993,115.42759061544294,9,Land,5.0,0.5
-8.48476525983867,115.43667251386944,9,Land,5.0,0.5
-8.484765154107347,115.44575441229348,9,Land,5.0,0.5
-8.484765048376023,115.454836310715,9,Land,5.0,0.5
-8.484764942644702,115.46391820913406,9,Land,5.0,0.5
-8.484764836913383,115.47300010755065,9,Land,5.0,0.5
-8.484764731182064,115.48208200596471,9,Land,5.0,0.5
-8.492600241243247,115.04161020607224,9,Land,5.0,0.5
-8.492600135412902,115.05069228863888,9,Land,5.0,0.5
-8.49260002958256,115.059774371203,9,Land,5.0,0.5
-8.492599923752216,115.06885645376464,9,Land,5.0,0.5
-8.492599817921878,115.0779385363238,9,Land,5.0,0.5
-8.49259971209154,115.08702061888047,9,Land,5.0,0.5
-8.4925996062612,115.09610270143465,9,Land,5.0,0.5
-8.492599500430861,115.10518478398632,9,Land,5.0,0.5
-8.492599394600527,115.11426686653552,9,Land,5.0,0.5
-8.492599288770194,115.12334894908224,9,Land,5.0,0.5
-8.49259918293986,115.13243103162648,9,Land,5.0,0.5
-8.49259907710953,115.1415131141682,9,Land,5.0,0.5
-8.492598971279198,115.15059519670746,9,Land,5.0,0.5
-8.492598865448869,115.15967727924422,9,Land,5.0,0.5
-8.492598759618541,115.16875936177848,9,Land,5.0,0.5
-8.492598653788217,115.17784144431026,9,Land,5.0,0.5
-8.492598547957895,115.18692352683956,9,Land,5.0,0.5
-8.492598442127571,115.19600560936637,9,Land,5.0,0.5
-8.492598336297249,115.20508769189068,9,Land,5.0,0.5
-8.492598230466927,115.2141697744125,9,Land,5.0,0.5
-8.492598124636608,115.22325185693184,9,Land,5.0,0.5
-8.492598018806289,115.2323339394487,9,Land,5.0,0.5
-8.492597912975974,115.24141602196306,9,Land,5.0,0.5
-8.492597807145659,115.25049810447491,9,Land,5.0,0.5
-8.492597701315344,115.25958018698432,9,Land,5.0,0.5
-8.49259759548503,115.2686622694912,9,Land,5.0,0.5
-8.492597489654719,115.2777443519956,9,Land,5.0,0.5
-8.492597383824409,115.28682643449751,9,Land,5.0,0.5
-8.4925972779941,115.29590851699696,9,Land,5.0,0.5
-8.49259717216379,115.3049905994939,9,Land,5.0,0.5
-8.492597066333484,115.31407268198836,9,Land,5.0,0.5
-8.492596960503178,115.32315476448034,9,Land,5.0,0.5
-8.492596854672875,115.3322368469698,9,Land,5.0,0.5
-8.492596748842573,115.3413189294568,9,Land,5.0,0.5
-8.49259664301227,115.35040101194129,9,Land,5.0,0.5
-8.492596537181972,115.3594830944233,9,Land,5.0,0.5
-8.492596431351672,115.36856517690282,9,Land,5.0,0.5
-8.492596325521376,115.37764725937986,9,Land,5.0,0.5
-8.492596219691078,115.3867293418544,9,Land,5.0,0.5
-8.492596113860785,115.39581142432648,9,Land,5.0,0.5
-8.492596008030493,115.40489350679604,9,Land,5.0,0.5
-8.492595902200202,115.41397558926312,9,Land,5.0,0.5
-8.492595796369914,115.4230576717277,9,Land,5.0,0.5
-8.492595690539627,115.4321397541898,9,Land,5.0,0.5
-8.492595584709338,115.44122183664942,9,Land,5.0,0.5
-8.49259547887905,115.45030391910656,9,Land,5.0,0.5
-8.492595373048767,115.4593860015612,9,Land,5.0,0.5
-8.492595267218482,115.46846808401334,9,Land,5.0,0.5
-8.492595161388202,115.477550166463,9,Land,5.0,0.5
-8.492595055557919,115.48663224891018,9,Land,5.0,0.5
-8.500430567303951,115.0370692568914,9,Land,5.0,0.5
-8.50043046137464,115.04615152366732,9,Land,5.0,0.5
-8.50043035544533,115.05523379044077,9,Land,5.0,0.5
-8.500430249516022,115.06431605721168,9,Land,5.0,0.5
-8.500430143586714,115.07339832398011,9,Land,5.0,0.5
-8.500430037657408,115.08248059074606,9,Land,5.0,0.5
-8.500429931728101,115.0915628575095,9,Land,5.0,0.5
-8.5004298257988,115.10064512427046,9,Land,5.0,0.5
-8.5004297198695,115.10972739102893,9,Land,5.0,0.5
-8.500429613940199,115.11880965778488,9,Land,5.0,0.5
-8.5004295080109,115.12789192453836,9,Land,5.0,0.5
-8.5004294020816,115.13697419128934,9,Land,5.0,0.5
-8.500429296152305,115.14605645803783,9,Land,5.0,0.5
-8.500429190223013,115.15513872478382,9,Land,5.0,0.5
-8.500429084293721,115.16422099152732,9,Land,5.0,0.5
-8.500428978364427,115.17330325826832,9,Land,5.0,0.5
-8.500428872435135,115.18238552500684,9,Land,5.0,0.5
-8.500428766505845,115.19146779174288,9,Land,5.0,0.5
-8.500428660576556,115.2005500584764,9,Land,5.0,0.5
-8.500428554647268,115.20963232520744,9,Land,5.0,0.5
-8.500428448717981,115.21871459193598,9,Land,5.0,0.5
-8.500428342788696,115.22779685866205,9,Land,5.0,0.5
-8.500428236859412,115.23687912538558,9,Land,5.0,0.5
-8.500428130930132,115.24596139210664,9,Land,5.0,0.5
-8.500428025000852,115.25504365882522,9,Land,5.0,0.5
-8.500427919071573,115.2641259255413,9,Land,5.0,0.5
-8.500427813142295,115.27320819225488,9,Land,5.0,0.5
-8.500427707213019,115.28229045896596,9,Land,5.0,0.5
-8.500427601283743,115.29137272567456,9,Land,5.0,0.5
-8.50042749535447,115.30045499238066,9,Land,5.0,0.5
-8.500427389425198,115.30953725908428,9,Land,5.0,0.5
-8.500427283495926,115.3186195257854,9,Land,5.0,0.5
-8.500427177566657,115.32770179248402,9,Land,5.0,0.5
-8.500427071637388,115.33678405918016,9,Land,5.0,0.5
-8.500426965708119,115.3458663258738,9,Land,5.0,0.5
-8.500426859778853,115.35494859256492,9,Land,5.0,0.5
-8.500426753849588,115.36403085925356,9,Land,5.0,0.5
-8.500426647920325,115.37311312593974,9,Land,5.0,0.5
-8.500426541991061,115.3821953926234,9,Land,5.0,0.5
-8.500426436061801,115.39127765930458,9,Land,5.0,0.5
-8.500426330132541,115.40035992598324,9,Land,5.0,0.5
-8.500426224203283,115.40944219265944,9,Land,5.0,0.5
-8.500426118274026,115.41852445933311,9,Land,5.0,0.5
-8.50042601234477,115.42760672600431,9,Land,5.0,0.5
-8.500425906415517,115.43668899267304,9,Land,5.0,0.5
-8.500425800486266,115.44577125933924,9,Land,5.0,0.5
-8.500425694557014,115.45485352600298,9,Land,5.0,0.5
-8.500425588627763,115.4639357926642,9,Land,5.0,0.5
-8.500425482698514,115.47301805932294,9,Land,5.0,0.5
-8.500425376769268,115.48210032597918,9,Land,5.0,0.5
-8.508260890197521,115.0416106668595,9,Land,5.0,0.5
-8.508260784169238,115.0506931180207,9,Land,5.0,0.5
-8.508260678140957,115.0597755691794,9,Land,5.0,0.5
-8.508260572112677,115.06885802033564,9,Land,5.0,0.5
-8.5082604660844,115.07794047148934,9,Land,5.0,0.5
-8.50826036005612,115.08702292264056,9,Land,5.0,0.5
-8.508260254027846,115.09610537378929,9,Land,5.0,0.5
-8.508260147999572,115.10518782493548,9,Land,5.0,0.5
-8.5082600419713,115.1142702760792,9,Land,5.0,0.5
-8.508259935943025,115.12335272722044,9,Land,5.0,0.5
-8.508259829914754,115.13243517835916,9,Land,5.0,0.5
-8.508259723886482,115.14151762949538,9,Land,5.0,0.5
